scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,58500,59400,1800,2700,10,,South,,,,,,15,7.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,58500,59400,1800,2700,11,,Middle,,,,,,46,33.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,7,LSA1_W_id7,West,,,,,,65,55.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,8,LSA1_W_id8,West,,,,,,88,42.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,9,LSA1_W_id9,West,,,,,,154,71.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,10,LSA1_W_id10,West,,,,,,152,74.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,11,LSA1_S_id11,South,,,,,,0,0.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,12,LSA1_S_id12,South,,,,,,0,0.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,13,LSA1_E_id13,East,,,,,,65,36.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,14,LSA1_E_id14,East,,,,,,175,45.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,23,LSA1_E_id23,East,,,,,,95,60.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,24,LSA1_E_id24,East,,,,,,121,38.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,25,LSA1_E_id25,East,,,,,,0,100.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,26,LSA1_E_id26,East,,,,,,47,11.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,27,LSA1_E_id27,East,,,,,,105,41.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,28,LSA1_N_id28,North,,,,,,8,13.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,30,LSA1_N_id30,North,,,,,,94,81.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,39,LSA1_N_id39,North,,,,,,93,65.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,59400,60300,2700,3600,40,LSA1_N_id40,North,,,,,,45,25.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,1,LSA10_W_id1,West,,,,,,89,43.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,2,LSA10_NW_id2,North-West,,,,,,40,47.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,3,LSA10_E_id3,East,,,,,,77,42.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,4,LSA10_E_id4,East,,,,,,59,13.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,26,LSA10_NW_id26,North-West,,,,,,9,17.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,27,LSA10_NW_id27,North-West,,,,,,20,69.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,29,LSA10_NE_id29,North-East,,,,,,17,16.0,0.0
