scenario_name,scenario_date,interval_role,warmup_seconds,scenario_start_s,scenario_end_s,analysis_start_s,analysis_end_s,intersection,date,timestamp_utc,timestamp_local,time,begin_s,end_s,sim_begin_s,sim_end_s,bin_label_clock,bin_label_sim,detector_id,sumo_id,approach,edge_id,movement,count_type,from_edge,to_edge,count,occupancy,speed
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:15:00+00:00,08:15:00,29700,30600,1800,2700,08:15-08:30,1800-2700,4,LSA10_E_id4,East,,,,,,25,5,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:15:00+00:00,08:15:00,29700,30600,1800,2700,08:15-08:30,1800-2700,26,LSA10_NW_id26,North-West,,,,,,7,32,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:15:00+00:00,08:15:00,29700,30600,1800,2700,08:15-08:30,1800-2700,27,LSA10_NW_id27,North-West,,,,,,17,47,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:15:00+00:00,08:15:00,29700,30600,1800,2700,08:15-08:30,1800-2700,29,LSA10_NE_id29,North-East,,,,,,7,9,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:15:00+00:00,08:15:00,29700,30600,1800,2700,08:15-08:30,1800-2700,31,LSA10_S_id31,South,,,,,,12,35,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,1,LSA10_W_id1,West,,,,,,52,46,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,2,LSA10_NW_id2,North-West,,,,,,28,17,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,3,LSA10_E_id3,East,,,,,,63,22,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,4,LSA10_E_id4,East,,,,,,24,7,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,26,LSA10_NW_id26,North-West,,,,,,3,15,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,27,LSA10_NW_id27,North-West,,,,,,13,53,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,29,LSA10_NE_id29,North-East,,,,,,8,2,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:30:00+00:00,08:30:00,30600,31500,2700,3600,08:30-08:45,2700-3600,31,LSA10_S_id31,South,,,,,,11,17,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,1,LSA10_W_id1,West,,,,,,50,46,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,2,LSA10_NW_id2,North-West,,,,,,28,35,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,3,LSA10_E_id3,East,,,,,,51,23,0
