scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,25,LSA1_E_id25,East,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,25,LSA1_E_id25,East,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,26,LSA1_E_id26,East,,,,,,14,1.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,26,LSA1_E_id26,East,,,,,,20,1.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,26,LSA1_E_id26,East,,,,,,16,1.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,26,LSA1_E_id26,East,,,,,,21,2.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,27,LSA1_E_id27,East,,,,,,38,16.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,27,LSA1_E_id27,East,,,,,,54,17.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,27,LSA1_E_id27,East,,,,,,70,21.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,27,LSA1_E_id27,East,,,,,,69,19.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,28,LSA1_N_id28,North,,,,,,5,4.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,28,LSA1_N_id28,North,,,,,,5,6.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,28,LSA1_N_id28,North,,,,,,11,11.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,28,LSA1_N_id28,North,,,,,,7,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,30,LSA1_N_id30,North,,,,,,46,31.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,30,LSA1_N_id30,North,,,,,,47,32.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,30,LSA1_N_id30,North,,,,,,49,46.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,30,LSA1_N_id30,North,,,,,,55,49.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,39,LSA1_N_id39,North,,,,,,51,12.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,39,LSA1_N_id39,North,,,,,,55,13.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,39,LSA1_N_id39,North,,,,,,57,19.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,39,LSA1_N_id39,North,,,,,,61,12.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,28800,29700,900,1800,40,LSA1_N_id40,North,,,,,,24,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,29700,30600,1800,2700,40,LSA1_N_id40,North,,,,,,24,4.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,30600,31500,2700,3600,40,LSA1_N_id40,North,,,,,,21,12.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA1,2026-03-14,31500,32400,3600,4500,40,LSA1_N_id40,North,,,,,,23,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,1,LSA10_W_id1,West,,,,,,71,35.0,0.0
