scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,26,LSA1_E_id26,East,,,,,,43,7.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,26,LSA1_E_id26,East,,,,,,33,5.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,26,LSA1_E_id26,East,,,,,,32,12.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,26,LSA1_E_id26,East,,,,,,40,14.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,26,LSA1_E_id26,East,,,,,,51,7.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,27,LSA1_E_id27,East,,,,,,61,30.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,27,LSA1_E_id27,East,,,,,,71,27.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,27,LSA1_E_id27,East,,,,,,69,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,27,LSA1_E_id27,East,,,,,,66,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,27,LSA1_E_id27,East,,,,,,83,34.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,28,LSA1_N_id28,North,,,,,,21,22.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,28,LSA1_N_id28,North,,,,,,19,22.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,28,LSA1_N_id28,North,,,,,,16,18.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,28,LSA1_N_id28,North,,,,,,22,28.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,28,LSA1_N_id28,North,,,,,,18,16.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,30,LSA1_N_id30,North,,,,,,64,62.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,30,LSA1_N_id30,North,,,,,,69,53.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,30,LSA1_N_id30,North,,,,,,68,52.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,30,LSA1_N_id30,North,,,,,,82,58.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,30,LSA1_N_id30,North,,,,,,66,61.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,39,LSA1_N_id39,North,,,,,,69,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,39,LSA1_N_id39,North,,,,,,76,27.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,39,LSA1_N_id39,North,,,,,,79,22.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,39,LSA1_N_id39,North,,,,,,88,35.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,39,LSA1_N_id39,North,,,,,,77,27.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA1,2026-03-10,27900,28800,0,900,40,LSA1_N_id40,North,,,,,,28,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,28800,29700,900,1800,40,LSA1_N_id40,North,,,,,,20,13.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,29700,30600,1800,2700,40,LSA1_N_id40,North,,,,,,29,22.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,30600,31500,2700,3600,40,LSA1_N_id40,North,,,,,,25,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA1,2026-03-10,31500,32400,3600,4500,40,LSA1_N_id40,North,,,,,,40,30.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,1,LSA10_W_id1,West,,,,,,96,54.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,1,LSA10_W_id1,West,,,,,,90,64.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,1,LSA10_W_id1,West,,,,,,81,58.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,1,LSA10_W_id1,West,,,,,,88,55.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,1,LSA10_W_id1,West,,,,,,101,62.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,2,LSA10_NW_id2,North-West,,,,,,32,31.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,2,LSA10_NW_id2,North-West,,,,,,45,38.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,2,LSA10_NW_id2,North-West,,,,,,53,17.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,2,LSA10_NW_id2,North-West,,,,,,43,24.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,2,LSA10_NW_id2,North-West,,,,,,38,41.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,3,LSA10_E_id3,East,,,,,,48,28.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,3,LSA10_E_id3,East,,,,,,59,38.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,3,LSA10_E_id3,East,,,,,,56,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,3,LSA10_E_id3,East,,,,,,65,21.0,0.0
