block_id,start_time,end_time,date,K1,K2,K3,K4,pattern,stage,program,n_seconds,duration_s
208,2026-03-10 08:30:54+01:00,2026-03-10 08:30:54+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
209,2026-03-10 08:30:55+01:00,2026-03-10 08:31:24+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
210,2026-03-10 08:31:25+01:00,2026-03-10 08:31:27+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
211,2026-03-10 08:31:28+01:00,2026-03-10 08:31:51+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,24,24
212,2026-03-10 08:31:52+01:00,2026-03-10 08:31:54+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
213,2026-03-10 08:31:55+01:00,2026-03-10 08:31:58+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
214,2026-03-10 08:31:59+01:00,2026-03-10 08:31:59+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
215,2026-03-10 08:32:00+01:00,2026-03-10 08:32:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
216,2026-03-10 08:32:17+01:00,2026-03-10 08:32:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
217,2026-03-10 08:32:20+01:00,2026-03-10 08:32:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
218,2026-03-10 08:32:24+01:00,2026-03-10 08:32:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
219,2026-03-10 08:32:25+01:00,2026-03-10 08:32:43+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,19,19
220,2026-03-10 08:32:44+01:00,2026-03-10 08:32:46+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
221,2026-03-10 08:32:47+01:00,2026-03-10 08:33:12+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,26,26
222,2026-03-10 08:33:13+01:00,2026-03-10 08:33:15+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
223,2026-03-10 08:33:16+01:00,2026-03-10 08:33:19+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
224,2026-03-10 08:33:20+01:00,2026-03-10 08:33:20+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
225,2026-03-10 08:33:21+01:00,2026-03-10 08:33:44+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,24,24
226,2026-03-10 08:33:45+01:00,2026-03-10 08:33:47+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
227,2026-03-10 08:33:48+01:00,2026-03-10 08:33:51+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
228,2026-03-10 08:33:52+01:00,2026-03-10 08:33:52+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
229,2026-03-10 08:33:53+01:00,2026-03-10 08:34:16+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,24,24
230,2026-03-10 08:34:17+01:00,2026-03-10 08:34:19+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
231,2026-03-10 08:34:20+01:00,2026-03-10 08:34:32+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,13,13
232,2026-03-10 08:34:33+01:00,2026-03-10 08:34:35+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
233,2026-03-10 08:34:36+01:00,2026-03-10 08:34:39+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
234,2026-03-10 08:34:40+01:00,2026-03-10 08:34:40+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
235,2026-03-10 08:34:41+01:00,2026-03-10 08:35:12+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,32,32
236,2026-03-10 08:35:13+01:00,2026-03-10 08:35:15+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
237,2026-03-10 08:35:16+01:00,2026-03-10 08:35:19+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
238,2026-03-10 08:35:20+01:00,2026-03-10 08:35:20+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
239,2026-03-10 08:35:21+01:00,2026-03-10 08:35:42+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,22,22
240,2026-03-10 08:35:43+01:00,2026-03-10 08:35:45+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
241,2026-03-10 08:35:46+01:00,2026-03-10 08:35:53+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,8,8
242,2026-03-10 08:35:54+01:00,2026-03-10 08:35:56+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
243,2026-03-10 08:35:57+01:00,2026-03-10 08:36:00+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
244,2026-03-10 08:36:01+01:00,2026-03-10 08:36:01+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
245,2026-03-10 08:36:02+01:00,2026-03-10 08:36:33+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,32,32
246,2026-03-10 08:36:34+01:00,2026-03-10 08:36:36+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
247,2026-03-10 08:36:37+01:00,2026-03-10 08:36:40+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
248,2026-03-10 08:36:41+01:00,2026-03-10 08:36:41+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
249,2026-03-10 08:36:42+01:00,2026-03-10 08:37:15+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,34,34
250,2026-03-10 08:37:16+01:00,2026-03-10 08:37:18+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
251,2026-03-10 08:37:19+01:00,2026-03-10 08:37:26+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,8,8
252,2026-03-10 08:37:27+01:00,2026-03-10 08:37:29+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
253,2026-03-10 08:37:30+01:00,2026-03-10 08:37:33+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
254,2026-03-10 08:37:34+01:00,2026-03-10 08:37:34+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
255,2026-03-10 08:37:35+01:00,2026-03-10 08:38:03+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,29,29
256,2026-03-10 08:38:04+01:00,2026-03-10 08:38:06+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
257,2026-03-10 08:38:07+01:00,2026-03-10 08:38:10+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
258,2026-03-10 08:38:11+01:00,2026-03-10 08:38:11+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
259,2026-03-10 08:38:12+01:00,2026-03-10 08:38:49+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,38,38
260,2026-03-10 08:38:50+01:00,2026-03-10 08:38:52+01:00,2026-03-10,2,3,2,4,2-3-2-4,6,3,3,3
261,2026-03-10 08:38:53+01:00,2026-03-10 08:39:12+01:00,2026-03-10,2,2,2,4,2-2-2-4,6,3,20,20
262,2026-03-10 08:39:13+01:00,2026-03-10 08:39:15+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
263,2026-03-10 08:39:16+01:00,2026-03-10 08:39:19+01:00,2026-03-10,2,2,2,2,2-2-2-2,6,3,4,4
264,2026-03-10 08:39:20+01:00,2026-03-10 08:39:20+01:00,2026-03-10,5,2,5,2,5-2-5-2,6,3,1,1
265,2026-03-10 08:39:21+01:00,2026-03-10 08:39:46+01:00,2026-03-10,4,2,4,2,4-2-4-2,6,3,26,26
266,2026-03-10 08:39:47+01:00,2026-03-10 08:39:49+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
267,2026-03-10 08:39:50+01:00,2026-03-10 08:39:53+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
268,2026-03-10 08:39:54+01:00,2026-03-10 08:39:54+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
269,2026-03-10 08:39:55+01:00,2026-03-10 08:40:15+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,21,21
270,2026-03-10 08:40:16+01:00,2026-03-10 08:40:18+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
271,2026-03-10 08:40:19+01:00,2026-03-10 08:40:26+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,8,8
272,2026-03-10 08:40:27+01:00,2026-03-10 08:40:29+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
273,2026-03-10 08:40:30+01:00,2026-03-10 08:40:33+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
274,2026-03-10 08:40:34+01:00,2026-03-10 08:40:34+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
275,2026-03-10 08:40:35+01:00,2026-03-10 08:41:03+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,29,29
276,2026-03-10 08:41:04+01:00,2026-03-10 08:41:06+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
277,2026-03-10 08:41:07+01:00,2026-03-10 08:41:10+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
278,2026-03-10 08:41:11+01:00,2026-03-10 08:41:11+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
279,2026-03-10 08:41:12+01:00,2026-03-10 08:41:54+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,43,43
280,2026-03-10 08:41:55+01:00,2026-03-10 08:41:57+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
281,2026-03-10 08:41:58+01:00,2026-03-10 08:42:14+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,17,17
282,2026-03-10 08:42:15+01:00,2026-03-10 08:42:17+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
283,2026-03-10 08:42:18+01:00,2026-03-10 08:42:21+01:00,2026-03-10,2,2,2,2,2-2-2-2,7,3,4,4
284,2026-03-10 08:42:22+01:00,2026-03-10 08:42:22+01:00,2026-03-10,5,2,5,2,5-2-5-2,7,3,1,1
285,2026-03-10 08:42:23+01:00,2026-03-10 08:42:39+01:00,2026-03-10,4,2,4,2,4-2-4-2,7,3,17,17
286,2026-03-10 08:42:40+01:00,2026-03-10 08:42:42+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
287,2026-03-10 08:42:43+01:00,2026-03-10 08:42:46+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
288,2026-03-10 08:42:47+01:00,2026-03-10 08:42:47+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
289,2026-03-10 08:42:48+01:00,2026-03-10 08:43:17+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
290,2026-03-10 08:43:18+01:00,2026-03-10 08:43:20+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
291,2026-03-10 08:43:21+01:00,2026-03-10 08:43:32+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,12,12
292,2026-03-10 08:43:33+01:00,2026-03-10 08:43:35+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
293,2026-03-10 08:43:36+01:00,2026-03-10 08:43:39+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
294,2026-03-10 08:43:40+01:00,2026-03-10 08:43:40+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
295,2026-03-10 08:43:41+01:00,2026-03-10 08:44:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,36,36
296,2026-03-10 08:44:17+01:00,2026-03-10 08:44:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
297,2026-03-10 08:44:20+01:00,2026-03-10 08:44:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
298,2026-03-10 08:44:24+01:00,2026-03-10 08:44:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
299,2026-03-10 08:44:25+01:00,2026-03-10 08:44:43+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,19,19
300,2026-03-10 08:44:44+01:00,2026-03-10 08:44:46+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
301,2026-03-10 08:44:47+01:00,2026-03-10 08:44:54+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,8,8
302,2026-03-10 08:44:55+01:00,2026-03-10 08:44:57+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
303,2026-03-10 08:44:58+01:00,2026-03-10 08:45:01+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
304,2026-03-10 08:45:02+01:00,2026-03-10 08:45:02+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
305,2026-03-10 08:45:03+01:00,2026-03-10 08:45:46+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,44,44
306,2026-03-10 08:45:47+01:00,2026-03-10 08:45:49+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
307,2026-03-10 08:45:50+01:00,2026-03-10 08:45:53+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
308,2026-03-10 08:45:54+01:00,2026-03-10 08:45:54+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
309,2026-03-10 08:45:55+01:00,2026-03-10 08:46:24+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
310,2026-03-10 08:46:25+01:00,2026-03-10 08:46:27+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
311,2026-03-10 08:46:28+01:00,2026-03-10 08:46:51+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,24,24
312,2026-03-10 08:46:52+01:00,2026-03-10 08:46:54+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
313,2026-03-10 08:46:55+01:00,2026-03-10 08:46:58+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
314,2026-03-10 08:46:59+01:00,2026-03-10 08:46:59+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
315,2026-03-10 08:47:00+01:00,2026-03-10 08:47:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
316,2026-03-10 08:47:17+01:00,2026-03-10 08:47:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
317,2026-03-10 08:47:20+01:00,2026-03-10 08:47:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
318,2026-03-10 08:47:24+01:00,2026-03-10 08:47:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
319,2026-03-10 08:47:25+01:00,2026-03-10 08:47:43+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,19,19
320,2026-03-10 08:47:44+01:00,2026-03-10 08:47:46+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
321,2026-03-10 08:47:47+01:00,2026-03-10 08:48:21+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,35,35
322,2026-03-10 08:48:22+01:00,2026-03-10 08:48:24+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
323,2026-03-10 08:48:25+01:00,2026-03-10 08:48:28+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
324,2026-03-10 08:48:29+01:00,2026-03-10 08:48:29+01:00,2026-03-10,5,2,5,2,5-2-5-2,7,3,1,1
325,2026-03-10 08:48:30+01:00,2026-03-10 08:48:46+01:00,2026-03-10,4,2,4,2,4-2-4-2,7,3,17,17
326,2026-03-10 08:48:47+01:00,2026-03-10 08:48:49+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
327,2026-03-10 08:48:50+01:00,2026-03-10 08:48:53+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
328,2026-03-10 08:48:54+01:00,2026-03-10 08:48:54+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
329,2026-03-10 08:48:55+01:00,2026-03-10 08:49:13+01:00,2026-03-10,2,4,2,4,2-4-2-4,7,3,19,19
330,2026-03-10 08:49:14+01:00,2026-03-10 08:49:16+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
331,2026-03-10 08:49:17+01:00,2026-03-10 08:49:51+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,35,35
332,2026-03-10 08:49:52+01:00,2026-03-10 08:49:54+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
333,2026-03-10 08:49:55+01:00,2026-03-10 08:49:58+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
334,2026-03-10 08:49:59+01:00,2026-03-10 08:49:59+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
335,2026-03-10 08:50:00+01:00,2026-03-10 08:50:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
336,2026-03-10 08:50:17+01:00,2026-03-10 08:50:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
337,2026-03-10 08:50:20+01:00,2026-03-10 08:50:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
338,2026-03-10 08:50:24+01:00,2026-03-10 08:50:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
339,2026-03-10 08:50:25+01:00,2026-03-10 08:50:54+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
340,2026-03-10 08:50:55+01:00,2026-03-10 08:50:57+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
341,2026-03-10 08:50:58+01:00,2026-03-10 08:51:20+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,23,23
342,2026-03-10 08:51:21+01:00,2026-03-10 08:51:23+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
343,2026-03-10 08:51:24+01:00,2026-03-10 08:51:27+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
344,2026-03-10 08:51:28+01:00,2026-03-10 08:51:28+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
345,2026-03-10 08:51:29+01:00,2026-03-10 08:51:45+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
346,2026-03-10 08:51:46+01:00,2026-03-10 08:51:48+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
347,2026-03-10 08:51:49+01:00,2026-03-10 08:51:52+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
348,2026-03-10 08:51:53+01:00,2026-03-10 08:51:53+01:00,2026-03-10,2,5,2,5,2-5-2-5,7,3,1,1
349,2026-03-10 08:51:54+01:00,2026-03-10 08:52:12+01:00,2026-03-10,2,4,2,4,2-4-2-4,7,3,19,19
350,2026-03-10 08:52:13+01:00,2026-03-10 08:52:15+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
351,2026-03-10 08:52:16+01:00,2026-03-10 08:52:51+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,36,36
352,2026-03-10 08:52:52+01:00,2026-03-10 08:52:54+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
353,2026-03-10 08:52:55+01:00,2026-03-10 08:52:58+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
354,2026-03-10 08:52:59+01:00,2026-03-10 08:52:59+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
355,2026-03-10 08:53:00+01:00,2026-03-10 08:53:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
356,2026-03-10 08:53:17+01:00,2026-03-10 08:53:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
357,2026-03-10 08:53:20+01:00,2026-03-10 08:53:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
358,2026-03-10 08:53:24+01:00,2026-03-10 08:53:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
359,2026-03-10 08:53:25+01:00,2026-03-10 08:53:43+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,19,19
360,2026-03-10 08:53:44+01:00,2026-03-10 08:53:46+01:00,2026-03-10,2,3,2,4,2-3-2-4,6,3,3,3
361,2026-03-10 08:53:47+01:00,2026-03-10 08:54:15+01:00,2026-03-10,2,2,2,4,2-2-2-4,6,3,29,29
362,2026-03-10 08:54:16+01:00,2026-03-10 08:54:18+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
363,2026-03-10 08:54:19+01:00,2026-03-10 08:54:22+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
364,2026-03-10 08:54:23+01:00,2026-03-10 08:54:23+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
365,2026-03-10 08:54:24+01:00,2026-03-10 08:54:42+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,19,19
366,2026-03-10 08:54:43+01:00,2026-03-10 08:54:45+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
367,2026-03-10 08:54:46+01:00,2026-03-10 08:54:49+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
368,2026-03-10 08:54:50+01:00,2026-03-10 08:54:50+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
369,2026-03-10 08:54:51+01:00,2026-03-10 08:55:24+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,34,34
370,2026-03-10 08:55:25+01:00,2026-03-10 08:55:27+01:00,2026-03-10,2,3,2,4,2-3-2-4,6,3,3,3
371,2026-03-10 08:55:28+01:00,2026-03-10 08:55:51+01:00,2026-03-10,2,2,2,4,2-2-2-4,6,3,24,24
372,2026-03-10 08:55:52+01:00,2026-03-10 08:55:54+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
373,2026-03-10 08:55:55+01:00,2026-03-10 08:55:58+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
374,2026-03-10 08:55:59+01:00,2026-03-10 08:55:59+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
375,2026-03-10 08:56:00+01:00,2026-03-10 08:56:16+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
376,2026-03-10 08:56:17+01:00,2026-03-10 08:56:19+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
377,2026-03-10 08:56:20+01:00,2026-03-10 08:56:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
378,2026-03-10 08:56:24+01:00,2026-03-10 08:56:24+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
379,2026-03-10 08:56:25+01:00,2026-03-10 08:56:54+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
380,2026-03-10 08:56:55+01:00,2026-03-10 08:56:57+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
381,2026-03-10 08:56:58+01:00,2026-03-10 08:57:16+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,19,19
382,2026-03-10 08:57:17+01:00,2026-03-10 08:57:19+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
383,2026-03-10 08:57:20+01:00,2026-03-10 08:57:23+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
384,2026-03-10 08:57:24+01:00,2026-03-10 08:57:24+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
385,2026-03-10 08:57:25+01:00,2026-03-10 08:57:42+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,18,18
386,2026-03-10 08:57:43+01:00,2026-03-10 08:57:45+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
387,2026-03-10 08:57:46+01:00,2026-03-10 08:57:49+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
388,2026-03-10 08:57:50+01:00,2026-03-10 08:57:50+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
389,2026-03-10 08:57:51+01:00,2026-03-10 08:58:20+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,30,30
390,2026-03-10 08:58:21+01:00,2026-03-10 08:58:23+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
391,2026-03-10 08:58:24+01:00,2026-03-10 08:58:47+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,24,24
392,2026-03-10 08:58:48+01:00,2026-03-10 08:58:50+01:00,2026-03-10,2,2,2,3,2-2-2-3,5,3,3,3
393,2026-03-10 08:58:51+01:00,2026-03-10 08:58:54+01:00,2026-03-10,2,2,2,2,2-2-2-2,5,3,4,4
394,2026-03-10 08:58:55+01:00,2026-03-10 08:58:55+01:00,2026-03-10,5,2,5,2,5-2-5-2,5,3,1,1
395,2026-03-10 08:58:56+01:00,2026-03-10 08:59:12+01:00,2026-03-10,4,2,4,2,4-2-4-2,5,3,17,17
396,2026-03-10 08:59:13+01:00,2026-03-10 08:59:15+01:00,2026-03-10,3,2,3,2,3-2-3-2,2,3,3,3
397,2026-03-10 08:59:16+01:00,2026-03-10 08:59:19+01:00,2026-03-10,2,2,2,2,2-2-2-2,2,3,4,4
398,2026-03-10 08:59:20+01:00,2026-03-10 08:59:20+01:00,2026-03-10,2,5,2,5,2-5-2-5,2,3,1,1
399,2026-03-10 08:59:21+01:00,2026-03-10 08:59:45+01:00,2026-03-10,2,4,2,4,2-4-2-4,2,3,25,25
400,2026-03-10 08:59:46+01:00,2026-03-10 08:59:48+01:00,2026-03-10,2,3,2,4,2-3-2-4,4,3,3,3
401,2026-03-10 08:59:49+01:00,2026-03-10 08:59:59+01:00,2026-03-10,2,2,2,4,2-2-2-4,4,3,11,11
