scenario,lsa,detector_id_sumo,detector_id_real,begin_s,end_s,nVehEntered,nVehContrib,flow,occupancy,speed,harmonicMeanSpeed
weekday_morning,LSA1,LSA1_W_id10,10,2700.0,3600.0,79.0,80.0,320.0,28.18,8.22,1.35
weekday_morning,LSA1,LSA1_W_id7,7,2700.0,3600.0,39.0,38.0,152.0,75.68,5.25,0.26
weekday_morning,LSA1,LSA1_W_id8,8,2700.0,3600.0,39.0,39.0,156.0,35.1,6.02,0.67
weekday_morning,LSA1,LSA1_W_id9,9,2700.0,3600.0,80.0,80.0,320.0,43.94,8.15,0.99
weekday_morning,LSA1,LSA1_E_id13,13,3600.0,4500.0,71.0,71.0,284.0,41.21,9.18,0.9
weekday_morning,LSA1,LSA1_E_id14,14,3600.0,4500.0,165.0,157.0,628.0,12.69,10.12,7.83
weekday_morning,LSA1,LSA1_E_id23,23,3600.0,4500.0,38.0,38.0,152.0,34.39,6.09,0.54
weekday_morning,LSA1,LSA1_E_id24,24,3600.0,4500.0,19.0,19.0,76.0,2.03,7.17,4.85
weekday_morning,LSA1,LSA1_E_id25,25,3600.0,4500.0,39.0,39.0,156.0,85.34,4.48,0.26
weekday_morning,LSA1,LSA1_E_id26,26,3600.0,4500.0,39.0,39.0,156.0,60.42,4.1,0.37
weekday_morning,LSA1,LSA1_E_id27,27,3600.0,4500.0,72.0,72.0,288.0,9.93,9.57,3.8
weekday_morning,LSA1,LSA1_N_id28,28,3600.0,4500.0,20.0,20.0,80.0,33.32,5.63,0.34
weekday_morning,LSA1,LSA1_N_id30,30,3600.0,4500.0,67.0,67.0,268.0,54.09,7.91,0.67
weekday_morning,LSA1,LSA1_N_id39,39,3600.0,4500.0,66.0,66.0,264.0,21.31,9.28,2.16
weekday_morning,LSA1,LSA1_N_id40,40,3600.0,4500.0,29.0,29.0,116.0,26.06,7.83,0.62
weekday_morning,LSA1,LSA1_S_id11,11,3600.0,4500.0,0.0,0.0,0.0,0.0,-1.0,-1.0
weekday_morning,LSA1,LSA1_S_id12,12,3600.0,4500.0,0.0,0.0,0.0,0.0,-1.0,-1.0
weekday_morning,LSA1,LSA1_W_id10,10,3600.0,4500.0,78.0,77.0,308.0,21.42,8.21,2.12
weekday_morning,LSA1,LSA1_W_id7,7,3600.0,4500.0,42.0,43.0,172.0,65.51,5.87,0.34
weekday_morning,LSA1,LSA1_W_id8,8,3600.0,4500.0,42.0,42.0,168.0,46.47,5.26,0.48
weekday_morning,LSA1,LSA1_W_id9,9,3600.0,4500.0,77.0,77.0,308.0,40.3,8.16,1.14
