date,timestamp,intersection,detector_id,detector_name,sumo_id,approach,json_start,json_end,intervalMilliseconds,intervalLength,count,occupancy,speed,count_min,count_max,count_avg,count_std,occupancy_min,occupancy_max,occupancy_avg,speed_min,speed_max,speed_avg,count_samples_included,count_samples_expected,count_samples_invalid,occupancy_samples_included,occupancy_samples_expected,occupancy_samples_invalid,speed_samples_included,speed_samples_expected,speed_samples_invalid,confidence,idStr
2026-03-08,2026-03-08 00:30:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,2,0,12,12,12,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 00:30:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 00:30:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,2,0,7,7,7,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,9,3,0,9,9,9,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,15,3,0,15,15,15,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,6,2,0,6,6,6,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,11,3,0,11,11,11,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 00:45:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,1,0,5,5,5,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,3,0,12,12,12,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,14,3,0,14,14,14,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,2,0,12,12,12,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,1,0,2,2,2,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 01:00:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,4,0,12,12,12,0,4,4,4,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,23,6,0,23,23,23,0,6,6,6,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,2,0,12,12,12,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,12,2,0,12,12,12,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 01:15:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,9,3,0,9,9,9,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,10,2,0,10,10,10,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,6,1,0,6,6,6,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,10,2,0,10,10,10,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 01:30:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,1,0,2,2,2,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,2,0,7,7,7,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,10,3,0,10,10,10,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,15,3,0,15,15,15,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,11,2,0,11,11,11,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 01:45:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,10,3,0,10,10,10,0,3,3,3,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,19,4,0,19,19,19,0,4,4,4,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,10,2,0,10,10,10,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 02:00:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,1,0,5,5,5,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,2,0,7,7,7,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,1,0,7,7,7,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,0,0,5,5,5,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,1,0,7,7,7,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 02:15:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,2,0,7,7,7,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,9,1,0,9,9,9,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,0,0,4,4,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,0,0,5,5,5,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 02:30:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,6,2,0,6,6,6,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,8,2,0,8,8,8,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,8,1,0,8,8,8,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,1,0,7,7,7,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 02:45:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,9,2,0,9,9,9,0,2,2,2,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,8,1,0,8,8,8,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,1,0,5,5,5,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 03:00:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,1,0,4,4,4,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,0,0,4,4,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 03:15:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,2,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,1,VD11,LSA10_W_id1,West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,1,0,3,3,3,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,1
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,2,VD25,LSA10_NW_id2,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,1,0,5,5,5,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,2
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,3,VD41,LSA10_E_id3,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,7,1,0,7,7,7,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,3
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,4,VD42,LSA10_E_id4,East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,5,1,0,5,5,5,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,100,4
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,26,WD23,LSA10_NW_id26,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,26
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,27,WD24,LSA10_NW_id27,North-West,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,4,0,0,4,4,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,27
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,29,WD32,LSA10_NE_id29,North-East,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,3,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,29
2026-03-08,2026-03-08 03:30:00+00:00,LD-LSA10,31,WD52,LSA10_S_id31,South,2026-03-08T00:00:00+00:00,2026-03-08T23:59:59.001+00:00,900,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,100,31
