intersection,timestamp,detector_id,count,occupancy,velocity
LDLSA1,2025-09-01 00:15:00+00:00,41,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,42,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,43,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,44,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,45,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,46,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,47,0,0,0
LDLSA1,2025-09-01 00:15:00+00:00,48,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,7,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,8,3,0,0
LDLSA1,2025-09-01 00:30:00+00:00,9,2,4,0
LDLSA1,2025-09-01 00:30:00+00:00,10,3,0,0
LDLSA1,2025-09-01 00:30:00+00:00,11,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,12,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,13,1,1,0
LDLSA1,2025-09-01 00:30:00+00:00,14,2,0,0
LDLSA1,2025-09-01 00:30:00+00:00,15,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,16,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,17,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,18,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,19,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,20,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,21,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,22,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,23,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,24,2,0,0
LDLSA1,2025-09-01 00:30:00+00:00,25,0,100,0
LDLSA1,2025-09-01 00:30:00+00:00,26,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,27,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,28,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,29,0,100,0
LDLSA1,2025-09-01 00:30:00+00:00,30,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,31,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,32,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,33,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,34,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,35,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,36,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,37,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,38,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,39,1,0,0
LDLSA1,2025-09-01 00:30:00+00:00,40,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,41,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,42,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,43,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,44,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,45,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,46,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,47,0,0,0
LDLSA1,2025-09-01 00:30:00+00:00,48,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,7,2,2,0
LDLSA1,2025-09-01 00:45:00+00:00,8,2,0,0
LDLSA1,2025-09-01 00:45:00+00:00,9,1,1,0
LDLSA1,2025-09-01 00:45:00+00:00,10,3,0,0
LDLSA1,2025-09-01 00:45:00+00:00,11,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,12,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,13,2,1,0
LDLSA1,2025-09-01 00:45:00+00:00,14,4,0,0
LDLSA1,2025-09-01 00:45:00+00:00,15,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,16,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,17,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,18,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,19,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,20,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,21,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,22,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,23,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,24,2,0,0
LDLSA1,2025-09-01 00:45:00+00:00,25,0,100,0
LDLSA1,2025-09-01 00:45:00+00:00,26,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,27,2,0,0
LDLSA1,2025-09-01 00:45:00+00:00,28,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,29,0,100,0
LDLSA1,2025-09-01 00:45:00+00:00,30,1,0,0
LDLSA1,2025-09-01 00:45:00+00:00,31,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,32,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,33,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,34,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,35,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,36,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,37,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,38,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,39,1,0,0
LDLSA1,2025-09-01 00:45:00+00:00,40,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,41,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,42,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,43,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,44,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,45,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,46,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,47,0,0,0
LDLSA1,2025-09-01 00:45:00+00:00,48,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,7,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,8,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,9,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,10,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,11,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,12,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,13,1,0,0
LDLSA1,2025-09-01 01:00:00+00:00,14,2,0,0
LDLSA1,2025-09-01 01:00:00+00:00,15,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,16,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,17,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,18,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,19,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,20,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,21,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,22,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,23,1,2,0
LDLSA1,2025-09-01 01:00:00+00:00,24,2,0,0
LDLSA1,2025-09-01 01:00:00+00:00,25,0,100,0
LDLSA1,2025-09-01 01:00:00+00:00,26,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,27,1,0,0
LDLSA1,2025-09-01 01:00:00+00:00,28,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,29,0,100,0
LDLSA1,2025-09-01 01:00:00+00:00,30,2,0,0
LDLSA1,2025-09-01 01:00:00+00:00,31,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,32,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,33,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,34,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,35,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,36,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,37,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,38,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,39,4,0,0
LDLSA1,2025-09-01 01:00:00+00:00,40,2,3,0
LDLSA1,2025-09-01 01:00:00+00:00,41,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,42,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,43,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,44,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,45,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,46,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,47,0,0,0
LDLSA1,2025-09-01 01:00:00+00:00,48,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,7,1,3,0
LDLSA1,2025-09-01 01:15:00+00:00,8,3,0,0
LDLSA1,2025-09-01 01:15:00+00:00,9,2,0,0
LDLSA1,2025-09-01 01:15:00+00:00,10,3,0,0
LDLSA1,2025-09-01 01:15:00+00:00,11,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,12,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,13,3,1,0
LDLSA1,2025-09-01 01:15:00+00:00,14,4,0,0
LDLSA1,2025-09-01 01:15:00+00:00,15,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,16,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,17,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,18,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,19,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,20,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,21,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,22,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,23,3,0,0
LDLSA1,2025-09-01 01:15:00+00:00,24,4,0,0
LDLSA1,2025-09-01 01:15:00+00:00,25,0,100,0
LDLSA1,2025-09-01 01:15:00+00:00,26,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,27,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,28,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,29,0,100,0
LDLSA1,2025-09-01 01:15:00+00:00,30,2,4,0
LDLSA1,2025-09-01 01:15:00+00:00,31,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,32,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,33,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,34,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,35,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,36,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,37,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,38,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,39,2,0,0
LDLSA1,2025-09-01 01:15:00+00:00,40,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,41,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,42,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,43,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,44,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,45,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,46,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,47,0,0,0
LDLSA1,2025-09-01 01:15:00+00:00,48,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,7,2,4,0
LDLSA1,2025-09-01 01:30:00+00:00,8,3,0,0
LDLSA1,2025-09-01 01:30:00+00:00,9,1,0,0
LDLSA1,2025-09-01 01:30:00+00:00,10,3,0,0
LDLSA1,2025-09-01 01:30:00+00:00,11,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,12,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,13,1,0,0
LDLSA1,2025-09-01 01:30:00+00:00,14,3,0,0
LDLSA1,2025-09-01 01:30:00+00:00,15,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,16,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,17,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,18,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,19,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,20,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,21,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,22,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,23,4,2,0
LDLSA1,2025-09-01 01:30:00+00:00,24,4,0,0
LDLSA1,2025-09-01 01:30:00+00:00,25,0,100,0
LDLSA1,2025-09-01 01:30:00+00:00,26,1,0,0
LDLSA1,2025-09-01 01:30:00+00:00,27,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,28,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,29,0,100,0
LDLSA1,2025-09-01 01:30:00+00:00,30,3,0,0
LDLSA1,2025-09-01 01:30:00+00:00,31,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,32,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,33,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,34,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,35,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,36,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,37,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,38,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,39,2,0,0
LDLSA1,2025-09-01 01:30:00+00:00,40,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,41,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,42,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,43,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,44,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,45,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,46,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,47,0,0,0
LDLSA1,2025-09-01 01:30:00+00:00,48,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,7,2,0,0
LDLSA1,2025-09-01 01:45:00+00:00,8,7,0,0
LDLSA1,2025-09-01 01:45:00+00:00,9,10,4,0
LDLSA1,2025-09-01 01:45:00+00:00,10,11,0,0
LDLSA1,2025-09-01 01:45:00+00:00,11,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,12,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,13,3,4,0
LDLSA1,2025-09-01 01:45:00+00:00,14,7,0,0
LDLSA1,2025-09-01 01:45:00+00:00,15,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,16,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,17,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,18,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,19,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,20,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,21,1,0,0
LDLSA1,2025-09-01 01:45:00+00:00,22,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,23,1,0,0
LDLSA1,2025-09-01 01:45:00+00:00,24,4,0,0
LDLSA1,2025-09-01 01:45:00+00:00,25,0,100,0
LDLSA1,2025-09-01 01:45:00+00:00,26,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,27,3,1,0
LDLSA1,2025-09-01 01:45:00+00:00,28,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,29,0,100,0
LDLSA1,2025-09-01 01:45:00+00:00,30,1,0,0
LDLSA1,2025-09-01 01:45:00+00:00,31,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,32,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,33,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,34,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,35,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,36,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,37,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,38,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,39,1,0,0
LDLSA1,2025-09-01 01:45:00+00:00,40,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,41,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,42,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,43,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,44,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,45,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,46,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,47,0,0,0
LDLSA1,2025-09-01 01:45:00+00:00,48,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,7,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,8,5,0,0
LDLSA1,2025-09-01 02:00:00+00:00,9,6,4,0
LDLSA1,2025-09-01 02:00:00+00:00,10,5,0,0
LDLSA1,2025-09-01 02:00:00+00:00,11,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,12,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,13,1,2,0
LDLSA1,2025-09-01 02:00:00+00:00,14,4,0,0
LDLSA1,2025-09-01 02:00:00+00:00,15,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,16,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,17,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,18,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,19,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,20,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,21,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,22,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,23,2,0,0
LDLSA1,2025-09-01 02:00:00+00:00,24,5,0,0
LDLSA1,2025-09-01 02:00:00+00:00,25,0,100,0
LDLSA1,2025-09-01 02:00:00+00:00,26,1,0,0
LDLSA1,2025-09-01 02:00:00+00:00,27,1,0,0
LDLSA1,2025-09-01 02:00:00+00:00,28,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,29,0,100,0
LDLSA1,2025-09-01 02:00:00+00:00,30,2,1,0
LDLSA1,2025-09-01 02:00:00+00:00,31,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,32,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,33,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,34,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,35,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,36,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,37,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,38,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,39,3,0,0
LDLSA1,2025-09-01 02:00:00+00:00,40,1,0,0
LDLSA1,2025-09-01 02:00:00+00:00,41,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,42,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,43,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,44,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,45,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,46,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,47,0,0,0
LDLSA1,2025-09-01 02:00:00+00:00,48,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,7,2,3,0
LDLSA1,2025-09-01 02:15:00+00:00,8,7,0,0
LDLSA1,2025-09-01 02:15:00+00:00,9,5,0,0
LDLSA1,2025-09-01 02:15:00+00:00,10,8,0,0
LDLSA1,2025-09-01 02:15:00+00:00,11,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,12,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,13,6,4,0
LDLSA1,2025-09-01 02:15:00+00:00,14,9,1,0
LDLSA1,2025-09-01 02:15:00+00:00,15,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,16,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,17,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,18,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,19,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,20,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,21,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,22,1,0,0
LDLSA1,2025-09-01 02:15:00+00:00,23,2,2,0
LDLSA1,2025-09-01 02:15:00+00:00,24,4,0,0
LDLSA1,2025-09-01 02:15:00+00:00,25,0,100,0
LDLSA1,2025-09-01 02:15:00+00:00,26,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,27,3,1,0
LDLSA1,2025-09-01 02:15:00+00:00,28,1,0,0
LDLSA1,2025-09-01 02:15:00+00:00,29,0,100,0
LDLSA1,2025-09-01 02:15:00+00:00,30,4,2,0
LDLSA1,2025-09-01 02:15:00+00:00,31,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,32,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,33,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,34,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,35,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,36,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,37,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,38,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,39,5,0,0
LDLSA1,2025-09-01 02:15:00+00:00,40,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,41,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,42,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,43,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,44,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,45,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,46,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,47,0,0,0
LDLSA1,2025-09-01 02:15:00+00:00,48,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,7,5,4,0
LDLSA1,2025-09-01 02:30:00+00:00,8,26,1,0
LDLSA1,2025-09-01 02:30:00+00:00,9,32,12,0
LDLSA1,2025-09-01 02:30:00+00:00,10,26,2,0
LDLSA1,2025-09-01 02:30:00+00:00,11,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,12,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,13,4,0,0
LDLSA1,2025-09-01 02:30:00+00:00,14,4,0,0
LDLSA1,2025-09-01 02:30:00+00:00,15,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,16,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,17,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,18,1,0,0
LDLSA1,2025-09-01 02:30:00+00:00,19,1,0,0
LDLSA1,2025-09-01 02:30:00+00:00,20,0,0,0
LDLSA1,2025-09-01 02:30:00+00:00,21,0,0,0
