date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2025-09-01,0.0010512483574244415,0.0005256241787122207,0.0007884362680683311,0.0005256241787122207,0.00026281208935611036,0.00026281208935611036,0.00026281208935611036,0.0007884362680683311,0.0005256241787122207,0.0015768725361366622,0.002628120893561104,0.002628120893561104,0.0028909329829172143,0.008409986859395532,0.006044678055190539,0.008409986859395532,0.004993429697766097,0.00709592641261498,0.01445466491458607,0.017345597897503284,0.013140604467805518,0.012877792378449408,0.012089356110381078,0.013403416557161629,0.009724047306176084,0.013140604467805518,0.01419185282522996,0.01392904073587385,0.016557161629434953,0.012877792378449408,0.015505913272010513,0.011563731931668857,0.01419185282522996,0.014717477003942181,0.011038107752956636,0.011300919842312747,0.019448094612352168,0.015243101182654402,0.016557161629434953,0.015243101182654402,0.015505913272010513,0.02706964520367937,0.012877792378449408,0.015505913272010513,0.017345597897503284,0.013140604467805518,0.01997371879106439,0.017345597897503284,0.017871222076215505,0.017082785808147174,0.018922470433639947,0.018134034165571616,0.015505913272010513,0.018134034165571616,0.01419185282522996,0.008935611038107753,0.008409986859395532,0.010249671484888305,0.01576872536136662,0.012877792378449408,0.018134034165571616,0.016031537450722732,0.01997371879106439,0.016819973718791063,0.02076215505913272,0.02102496714848883,0.017345597897503284,0.02049934296977661,0.017082785808147174,0.015505913272010513,0.011826544021024968,0.02128777923784494,0.01419185282522996,0.012614980289093298,0.007358738501971091,0.006307490144546649,0.008672798948751642,0.008409986859395532,0.009198423127463863,0.004730617608409987,0.006570302233902759,0.0031537450722733244,0.004204993429697766,0.003416557161629435,0.003416557161629435,0.002628120893561104,0.0028909329829172143,0.0031537450722733244,0.002102496714848883,0.0015768725361366622,0.001314060446780552,0.0007884362680683311,0.0018396846254927727,0.0005256241787122207,0.0010512483574244415,0.0005256241787122207
2025-09-02,0.00023957834211787255,0.00023957834211787255,0.0007187350263536176,0.00023957834211787255,0.0004791566842357451,0.0004791566842357451,0.0007187350263536176,0.0007187350263536176,0.0007187350263536176,0.0009583133684714902,0.003114518447532343,0.0023957834211787254,0.002156205079060853,0.005749880210828941,0.007906085289889795,0.007666506947771922,0.005749880210828941,0.005749880210828941,0.014374700527072353,0.01317680881648299,0.01629132726401533,0.012697652132247245,0.015333013895543843,0.019885002395783422,0.015572592237661715,0.016770483948251078,0.019405845711547676,0.015333013895543843,0.012937230474365118,0.01413512218495448,0.020603737422137038,0.017489218974604696,0.014374700527072353,0.01509343555342597,0.018687110685194058,0.013655965500718735,0.017489218974604696,0.01509343555342597,0.01509343555342597,0.016530905606133205,0.01605174892189746,0.014614278869190225,0.01701006229036895,0.013416387158600862,0.01629132726401533,0.014374700527072353,0.024197412553905128,0.013895543842836608,0.022999520843315763,0.01605174892189746,0.01605174892189746,0.01605174892189746,0.01317680881648299,0.012937230474365118,0.011260182079540009,0.014614278869190225,0.01509343555342597,0.015572592237661715,0.014614278869190225,0.01701006229036895,0.01605174892189746,0.01605174892189746,0.01413512218495448,0.024916147580258743,0.01605174892189746,0.014614278869190225,0.017249640632486823,0.01701006229036895,0.013655965500718735,0.013655965500718735,0.010781025395304265,0.01605174892189746,0.012458073790129372,0.009343555342597029,0.006947771921418304,0.008385241974125539,0.008864398658361285,0.007187350263536177,0.007666506947771922,0.007666506947771922,0.005031145184475324,0.004072831816003833,0.003833253473885961,0.003114518447532343,0.0014374700527072352,0.002156205079060853,0.0019166267369429804,0.0009583133684714902,0.0014374700527072352,0.0019166267369429804,0.0007187350263536176,0.0007187350263536176,0.0007187350263536176,0.0007187350263536176,0.0009583133684714902,0.00023957834211787255
2025-09-03,0.00022857142857142857,0.0006857142857142857,0.0009142857142857143,0.0,0.00022857142857142857,0.00045714285714285713,0.00022857142857142857,0.0009142857142857143,0.0006857142857142857,0.0006857142857142857,0.002742857142857143,0.0016,0.0016,0.005257142857142857,0.0077714285714285715,0.006628571428571429,0.005028571428571428,0.007542857142857143,0.014857142857142857,0.016685714285714286,0.0128,0.012571428571428572,0.016,0.008457142857142858,0.01302857142857143,0.0176,0.012114285714285715,0.013942857142857142,0.015314285714285714,0.013257142857142858,0.015314285714285714,0.013714285714285714,0.0176,0.01622857142857143,0.016,0.0144,0.0144,0.021257142857142856,0.016457142857142858,0.015542857142857143,0.012114285714285715,0.0112,0.015314285714285714,0.018742857142857144,0.011428571428571429,0.008914285714285715,0.01302857142857143,0.016457142857142858,0.016,0.018742857142857144,0.0192,0.021028571428571428,0.0144,0.013257142857142858,0.02034285714285714,0.013257142857142858,0.016457142857142858,0.016685714285714286,0.014857142857142857,0.017371428571428572,0.018971428571428573,0.016914285714285715,0.02422857142857143,0.024,0.02034285714285714,0.016457142857142858,0.021257142857142856,0.015542857142857143,0.0224,0.015542857142857143,0.013714285714285714,0.014628571428571428,0.0144,0.0128,0.0077714285714285715,0.008,0.007314285714285714,0.0048,0.005257142857142857,0.0064,0.005028571428571428,0.0029714285714285715,0.003657142857142857,0.0034285714285714284,0.0029714285714285715,0.0013714285714285714,0.002057142857142857,0.001142857142857143,0.0013714285714285714,0.0018285714285714285,0.0013714285714285714,0.0,0.0009142857142857143,0.001142857142857143,0.00022857142857142857,0.00022857142857142857
2025-09-04,0.00024919013207077,0.00074757039621231,0.00024919013207077,0.00024919013207077,0.00024919013207077,0.00074757039621231,0.00024919013207077,0.00074757039621231,0.00074757039621231,0.00149514079242462,0.00199352105656616,0.00224271118863693,0.00199352105656616,0.00647894343384002,0.00672813356591079,0.00598056316969848,0.00573137303762771,0.01046598554697234,0.01594816845252928,0.01594816845252928,0.01395464739596312,0.01893845003737852,0.016446548716670818,0.016446548716670818,0.0199352105656616,0.01844006977323698,0.01968602043359083,0.02367306254672315,0.0199352105656616,0.02018440069773237,0.02417144281086469,0.02118116122601545,0.01868925990530775,0.01943683030152006,0.01569897832045851,0.0174433092449539,0.01918764016944929,0.016446548716670818,0.01569897832045851,0.01669573884874159,0.01844006977323698,0.016446548716670818,0.01395464739596312,0.01569897832045851,0.0174433092449539,0.01395464739596312,0.0174433092449539,0.01221031647146773,0.01719411911288313,0.01171193620732619,0.01196112633939696,0.01320707699975081,0.016446548716670818,0.01445302766010466,0.01196112633939696,0.01594816845252928,0.01370545726389235,0.01420383752803389,0.01445302766010466,0.0149514079242462,0.01445302766010466,0.0149514079242462,0.01470221779217543,0.01669573884874159,0.01470221779217543,0.01196112633939696,0.01320707699975081,0.00872165462247695,0.012459506603538499,0.008223274358335409,0.01146274607525542,0.00946922501868926,0.00946922501868926,0.00722651383005233,0.00797408422626464,0.00672813356591079,0.00872165462247695,0.00897084475454772,0.00722651383005233,0.00672813356591079,0.0049838026414154,0.00797408422626464,0.0049838026414154,0.00323947171692001,0.00373785198106155,0.00199352105656616,0.0024919013207077,0.00199352105656616,0.00149514079242462,0.00049838026414154,0.00024919013207077,0.00074757039621231,0.00124595066035385,0.00124595066035385,0.00099676052828308,0.00074757039621231
2025-09-05,0.0002192982456140351,0.0004385964912280702,0.0004385964912280702,0.0006578947368421052,0.0,0.0002192982456140351,0.0002192982456140351,0.0008771929824561404,0.0002192982456140351,0.0021929824561403508,0.0015350877192982456,0.0021929824561403508,0.0017543859649122807,0.004824561403508772,0.006578947368421052,0.0061403508771929825,0.005263157894736842,0.005482456140350877,0.012280701754385965,0.015570175438596491,0.015131578947368421,0.01381578947368421,0.01293859649122807,0.012280701754385965,0.01732456140350877,0.01644736842105263,0.01864035087719298,0.019078947368421053,0.013157894736842105,0.015350877192982455,0.01864035087719298,0.01293859649122807,0.01644736842105263,0.010087719298245614,0.016666666666666666,0.015789473684210527,0.01206140350877193,0.01929824561403509,0.01425438596491228,0.017763157894736842,0.015789473684210527,0.015570175438596491,0.01206140350877193,0.0043859649122807015,0.01162280701754386,0.01337719298245614,0.01206140350877193,0.014473684210526316,0.014473684210526316,0.008114035087719297,0.011842105263157895,0.014912280701754385,0.01337719298245614,0.01074561403508772,0.017105263157894738,0.01381578947368421,0.016885964912280702,0.014912280701754385,0.015789473684210527,0.019956140350877193,0.016228070175438595,0.014473684210526316,0.014473684210526316,0.019517543859649124,0.016008771929824563,0.014473684210526316,0.018201754385964913,0.015131578947368421,0.01864035087719298,0.02017543859649123,0.018859649122807017,0.01381578947368421,0.01337719298245614,0.007236842105263158,0.007017543859649123,0.008114035087719297,0.008552631578947369,0.009868421052631578,0.008333333333333333,0.008991228070175439,0.010526315789473684,0.009429824561403509,0.006578947368421052,0.008114035087719297,0.0061403508771929825,0.0037280701754385964,0.005043859649122807,0.0061403508771929825,0.004605263157894736,0.004166666666666667,0.003289473684210526,0.004605263157894736,0.002412280701754386,0.0037280701754385964,0.0021929824561403508,0.0013157894736842105
2025-09-06,0.000877385391533231,0.0028515025224830006,0.0021934634788330775,0.0021934634788330775,0.001754770783066462,0.0015354244351831541,0.00021934634788330776,0.0006580390436499232,0.000877385391533231,0.00021934634788330776,0.0015354244351831541,0.0010967317394165387,0.002412809826716385,0.0013160780872998464,0.003290195218249616,0.0019741171309497698,0.0028515025224830006,0.0039482342618995395,0.0028515025224830006,0.003728887914016232,0.008554507567449002,0.006361044088615924,0.00877385391533231,0.00877385391533231,0.009212546611098925,0.015134898003948235,0.017767054178547927,0.016231629743364773,0.01930247861373108,0.023908751919280543,0.01557359069971485,0.016889668787014697,0.01930247861373108,0.019083132265847774,0.02610221539811362,0.018644439570081158,0.02610221539811362,0.021934634788330774,0.01952182496161439,0.02127659574468085,0.020618556701030927,0.01557359069971485,0.016012283395481466,0.01667032243913139,0.01645097609124808,0.015792937047598158,0.01754770783066462,0.01469620530818162,0.011186663742048695,0.014038166264531696,0.011844702785698618,0.014915551656064927,0.014476858960298312,0.018205746874314543,0.013160780872998464,0.010967317394165387,0.01469620530818162,0.011844702785698618,0.01667032243913139,0.013818819916648387,0.015134898003948235,0.01842509322219785,0.016231629743364773,0.019741171309497697,0.016889668787014697,0.013160780872998464,0.01250274182934854,0.015134898003948235,0.017986400526431235,0.01667032243913139,0.012941434525115156,0.013160780872998464,0.013160780872998464,0.007457775828032464,0.008115814871682387,0.007677122175915771,0.007238429480149156,0.007019083132265848,0.0061416977407326165,0.007457775828032464,0.007019083132265848,0.005483658697082693,0.006580390436499232,0.005922351392849309,0.00482561965343277,0.007019083132265848,0.005922351392849309,0.004167580609782847,0.003509541566132924,0.004386926957666155,0.002412809826716385,0.00482561965343277,0.003290195218249616,0.0028515025224830006,0.0021934634788330775,0.0013160780872998464
2025-09-07,0.003146303093864709,0.0015731515469323545,0.0005243838489774515,0.002097535395909806,0.0015731515469323545,0.001048767697954903,0.0013109596224436288,0.0015731515469323545,0.00026219192448872575,0.0005243838489774515,0.0013109596224436288,0.0015731515469323545,0.0015731515469323545,0.0015731515469323545,0.0018353434714210803,0.0013109596224436288,0.0013109596224436288,0.0023597273203985318,0.0036706869428421605,0.0028841111693759833,0.0036706869428421605,0.0036706869428421605,0.0036706869428421605,0.0047194546407970635,0.007079181961195595,0.007603565810173046,0.0068169900367068695,0.009963293130571578,0.011798636601992658,0.012060828526481384,0.01232302045097011,0.01782905086523335,0.018615626638699527,0.02097535395909806,0.014420555846879917,0.020713162034609333,0.020188778185631882,0.017042475091767175,0.014944939695857367,0.02149973780807551,0.017566858940744626,0.018091242789722076,0.019402202412165705,0.020713162034609333,0.012585212375458836,0.01914001048767698,0.02045097011012061,0.02228631358154169,0.01782905086523335,0.01546932354483482,0.018091242789722076,0.01651809124278972,0.01966439433665443,0.01599370739381227,0.017042475091767175,0.0173046670162559,0.018877818563188254,0.015207131620346093,0.01651809124278972,0.018877818563188254,0.018091242789722076,0.02149973780807551,0.023072889355007866,0.03670686942842161,0.017566858940744626,0.025694808599895123,0.024121657052962767,0.0173046670162559,0.014944939695857367,0.018615626638699527,0.01651809124278972,0.014682747771368642,0.017042475091767175,0.008390141583639224,0.00865233350812795,0.008914525432616675,0.008390141583639224,0.007341373885684321,0.007865757734661772,0.006554798112218143,0.006554798112218143,0.00550603041426324,0.0028841111693759833,0.0034084950183534348,0.005243838489774515,0.0026219192448872575,0.002097535395909806,0.0026219192448872575,0.0007865757734661773,0.002097535395909806,0.0005243838489774515,0.0007865757734661773,0.0007865757734661773,0.00026219192448872575,0.0007865757734661773,0.0007865757734661773
2025-09-08,0.0002782415136338342,0.0005564830272676684,0.001669449081803005,0.0,0.0005564830272676684,0.0005564830272676684,0.0005564830272676684,0.0002782415136338342,0.0008347245409015025,0.0027824151363383415,0.0025041736227045075,0.003060656649972176,0.004451864218141347,0.005843071786310518,0.008347245409015025,0.009181969949916527,0.006956037840845854,0.006956037840845854,0.015581524763494713,0.016972732331663885,0.016972732331663885,0.014190317195325543,0.020311630495269895,0.016416249304396217,0.009460211463550361,0.01474680022259321,0.009181969949916527,0.012520868113522538,0.011129660545353366,0.011964385086254869,0.016416249304396217,0.016416249304396217,0.017529215358931552,0.017529215358931552,0.016138007790762382,0.014190317195325543,0.020311630495269895,0.01474680022259321,0.006956037840845854,0.010851419031719533,0.012242626599888704,0.014190317195325543,0.013912075681691708,0.01474680022259321,0.014468558708959377,0.018920422927100722,0.012520868113522538,0.01474680022259321,0.016972732331663885,0.015581524763494713,0.01474680022259321,0.019198664440734557,0.015859766277128547,0.020311630495269895,0.01669449081803005,0.011129660545353366,0.016972732331663885,0.016416249304396217,0.01530328324986088,0.019198664440734557,0.02337228714524207,0.018920422927100722,0.016972732331663885,0.015859766277128547,0.012799109627156371,0.017807456872565387,0.019198664440734557,0.019476905954368393,0.016138007790762382,0.01530328324986088,0.017529215358931552,0.016972732331663885,0.011129660545353366,0.008903728436282694,0.008347245409015025,0.007234279354479688,0.007234279354479688,0.006956037840845854,0.006121313299944352,0.008903728436282694,0.004173622704507512,0.0052865887590428495,0.003617139677239844,0.003617139677239844,0.003617139677239844,0.0022259321090706734,0.0027824151363383415,0.001669449081803005,0.0025041736227045075,0.0013912075681691708,0.0005564830272676684,0.0005564830272676684,0.0002782415136338342,0.0011129660545353367,0.0002782415136338342,0.0011129660545353367
2025-09-09,0.0,0.0005773672055427252,0.0005773672055427252,0.0005773672055427252,0.0008660508083140878,0.0002886836027713626,0.0005773672055427252,0.0005773672055427252,0.0011547344110854503,0.0020207852193995382,0.004618937644341801,0.003464203233256351,0.002598152424942263,0.006351039260969977,0.009237875288683603,0.009526558891454965,0.007217090069284064,0.009237875288683603,0.010969976905311778,0.014434180138568129,0.014145496535796767,0.009526558891454965,0.01212471131639723,0.008083140877598153,0.01212471131639723,0.0037528868360277136,0.003464203233256351,0.00779445727482679,0.007505773672055427,0.006351039260969977,0.007217090069284064,0.009237875288683603,0.007217090069284064,0.006928406466512702,0.011836027713625866,0.007217090069284064,0.010681293302540416,0.018475750577367205,0.01674364896073903,0.013856812933025405,0.011547344110854504,0.01558891454965358,0.013279445727482679,0.016166281755196306,0.014722863741339492,0.014145496535796767,0.01674364896073903,0.018187066974595843,0.017321016166281754,0.012990762124711317,0.012990762124711317,0.016166281755196306,0.017321016166281754,0.014145496535796767,0.014145496535796767,0.03926096997690531,0.021939953810623556,0.021362586605080832,0.01674364896073903,0.023960739030023093,0.025115473441108545,0.013279445727482679,0.018764434180138567,0.026270207852193996,0.026558891454965358,0.021939953810623556,0.02453810623556582,0.017321016166281754,0.022517321016166283,0.018764434180138567,0.015877598152424944,0.01674364896073903,0.016454965357967668,0.009237875288683603,0.010392609699769052,0.009237875288683603,0.009815242494226328,0.009237875288683603,0.009237875288683603,0.009237875288683603,0.007217090069284064,0.004907621247113164,0.004907621247113164,0.005484988452655889,0.002886836027713626,0.0040415704387990765,0.002598152424942263,0.0017321016166281756,0.0017321016166281756,0.0020207852193995382,0.0011547344110854503,0.0005773672055427252,0.0002886836027713626,0.0002886836027713626,0.001443418013856813,0.0002886836027713626
2025-09-10,0.00047460844803037496,0.0011865211200759373,0.00047460844803037496,0.0009492168960607499,0.0,0.00047460844803037496,0.00023730422401518748,0.0007119126720455624,0.0,0.0021357380161366873,0.004508780256288562,0.004034171808258187,0.0049833887043189366,0.007593735168485999,0.006644518272425249,0.009966777408637873,0.007593735168485999,0.009492168960607499,0.007593735168485999,0.014238253440911248,0.013526340768865686,0.013526340768865686,0.012814428096820124,0.014475557664926435,0.011627906976744186,0.013763644992880873,0.01020408163265306,0.01210251542477456,0.015424774560987186,0.012339819648789748,0.020170859041290935,0.01566207878500237,0.012577123872804937,0.018509729473184623,0.01400094921689606,0.013289036544850499,0.0170859041290935,0.018035121025154248,0.014475557664926435,0.01400094921689606,0.015187470336971999,0.014950166112956811,0.01400094921689606,0.014475557664926435,0.014950166112956811,0.016373991457047935,0.01613668723303275,0.014475557664926435,0.023967726625533935,0.014950166112956811,0.011865211200759373,0.014238253440911248,0.013526340768865686,0.013526340768865686,0.010915994304698624,0.011865211200759373,0.012339819648789748,0.013289036544850499,0.021831988609397248,0.018509729473184623,0.023018509729473186,0.018272425249169437,0.013526340768865686,0.023730422401518746,0.02159468438538206,0.018509729473184623,0.022306597057427623,0.018272425249169437,0.02159468438538206,0.019221642145230186,0.014238253440911248,0.011390602752728999,0.011865211200759373,0.005457997152349312,0.007831039392501186,0.009017560512577124,0.008068343616516375,0.006881822496440437,0.007593735168485999,0.005695301376364499,0.006644518272425249,0.005932605600379687,0.004746084480303749,0.003559563360227812,0.0037968675842429997,0.0028476506881822496,0.0016611295681063123,0.0016611295681063123,0.00023730422401518748,0.0021357380161366873,0.0011865211200759373,0.00023730422401518748,0.0007119126720455624,0.0016611295681063123,0.0011865211200759373,0.0014238253440911248
