intersection,timestamp,detector_id,count,occupancy,velocity
LDLSA16,2025-09-06 19:00:00+00:00,28,0,0,0
LDLSA16,2025-09-06 19:00:00+00:00,29,0,0,0
LDLSA16,2025-09-06 19:00:00+00:00,30,0,0,0
LDLSA16,2025-09-06 19:00:00+00:00,31,1,0,0
LDLSA16,2025-09-06 19:00:00+00:00,32,1,0,0
LDLSA16,2025-09-06 19:00:00+00:00,33,13,2,0
LDLSA16,2025-09-06 19:15:00+00:00,1,28,14,0
LDLSA16,2025-09-06 19:15:00+00:00,2,10,3,0
LDLSA16,2025-09-06 19:15:00+00:00,3,32,34,0
LDLSA16,2025-09-06 19:15:00+00:00,4,9,8,0
LDLSA16,2025-09-06 19:15:00+00:00,5,26,15,0
LDLSA16,2025-09-06 19:15:00+00:00,6,9,1,0
LDLSA16,2025-09-06 19:15:00+00:00,7,14,3,0
LDLSA16,2025-09-06 19:15:00+00:00,8,34,22,0
LDLSA16,2025-09-06 19:15:00+00:00,9,24,20,0
LDLSA16,2025-09-06 19:15:00+00:00,10,29,10,0
LDLSA16,2025-09-06 19:15:00+00:00,11,27,12,0
LDLSA16,2025-09-06 19:15:00+00:00,12,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,13,60,7,0
LDLSA16,2025-09-06 19:15:00+00:00,14,53,5,0
LDLSA16,2025-09-06 19:15:00+00:00,15,45,11,0
LDLSA16,2025-09-06 19:15:00+00:00,16,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,17,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,18,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,19,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,20,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,21,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,22,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,23,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,24,0,100,0
LDLSA16,2025-09-06 19:15:00+00:00,25,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,26,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,27,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,28,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,29,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,30,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,31,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,32,0,0,0
LDLSA16,2025-09-06 19:15:00+00:00,33,5,0,0
LDLSA16,2025-09-06 19:30:00+00:00,1,19,7,0
LDLSA16,2025-09-06 19:30:00+00:00,2,9,2,0
LDLSA16,2025-09-06 19:30:00+00:00,3,20,36,0
LDLSA16,2025-09-06 19:30:00+00:00,4,2,3,0
LDLSA16,2025-09-06 19:30:00+00:00,5,26,24,0
LDLSA16,2025-09-06 19:30:00+00:00,6,6,1,0
LDLSA16,2025-09-06 19:30:00+00:00,7,9,6,0
LDLSA16,2025-09-06 19:30:00+00:00,8,42,22,0
LDLSA16,2025-09-06 19:30:00+00:00,9,34,15,0
LDLSA16,2025-09-06 19:30:00+00:00,10,37,12,0
LDLSA16,2025-09-06 19:30:00+00:00,11,30,4,0
LDLSA16,2025-09-06 19:30:00+00:00,12,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,13,54,6,0
LDLSA16,2025-09-06 19:30:00+00:00,14,46,4,0
LDLSA16,2025-09-06 19:30:00+00:00,15,48,5,0
LDLSA16,2025-09-06 19:30:00+00:00,16,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,17,2,0,0
LDLSA16,2025-09-06 19:30:00+00:00,18,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,19,3,0,0
LDLSA16,2025-09-06 19:30:00+00:00,20,1,0,0
LDLSA16,2025-09-06 19:30:00+00:00,21,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,22,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,23,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,24,0,100,0
LDLSA16,2025-09-06 19:30:00+00:00,25,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,26,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,27,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,28,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,29,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,30,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,31,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,32,0,0,0
LDLSA16,2025-09-06 19:30:00+00:00,33,13,2,0
LDLSA16,2025-09-06 19:45:00+00:00,1,24,4,0
LDLSA16,2025-09-06 19:45:00+00:00,2,9,2,0
LDLSA16,2025-09-06 19:45:00+00:00,3,33,33,0
LDLSA16,2025-09-06 19:45:00+00:00,4,6,8,0
LDLSA16,2025-09-06 19:45:00+00:00,5,29,30,0
LDLSA16,2025-09-06 19:45:00+00:00,6,7,1,0
LDLSA16,2025-09-06 19:45:00+00:00,7,10,2,0
LDLSA16,2025-09-06 19:45:00+00:00,8,28,18,0
LDLSA16,2025-09-06 19:45:00+00:00,9,23,24,0
LDLSA16,2025-09-06 19:45:00+00:00,10,27,14,0
LDLSA16,2025-09-06 19:45:00+00:00,11,25,8,0
LDLSA16,2025-09-06 19:45:00+00:00,12,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,13,58,7,0
LDLSA16,2025-09-06 19:45:00+00:00,14,56,5,0
LDLSA16,2025-09-06 19:45:00+00:00,15,39,3,0
LDLSA16,2025-09-06 19:45:00+00:00,16,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,17,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,18,9,0,0
LDLSA16,2025-09-06 19:45:00+00:00,19,7,0,0
LDLSA16,2025-09-06 19:45:00+00:00,20,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,21,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,22,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,23,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,24,0,100,0
LDLSA16,2025-09-06 19:45:00+00:00,25,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,26,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,27,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,28,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,29,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,30,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,31,1,0,0
LDLSA16,2025-09-06 19:45:00+00:00,32,0,0,0
LDLSA16,2025-09-06 19:45:00+00:00,33,10,1,0
LDLSA16,2025-09-06 20:00:00+00:00,1,22,2,0
LDLSA16,2025-09-06 20:00:00+00:00,2,9,1,0
LDLSA16,2025-09-06 20:00:00+00:00,3,40,44,0
LDLSA16,2025-09-06 20:00:00+00:00,4,4,9,0
LDLSA16,2025-09-06 20:00:00+00:00,5,33,27,0
LDLSA16,2025-09-06 20:00:00+00:00,6,5,0,0
LDLSA16,2025-09-06 20:00:00+00:00,7,10,2,0
LDLSA16,2025-09-06 20:00:00+00:00,8,38,25,0
LDLSA16,2025-09-06 20:00:00+00:00,9,29,31,0
LDLSA16,2025-09-06 20:00:00+00:00,10,35,11,0
LDLSA16,2025-09-06 20:00:00+00:00,11,38,16,0
LDLSA16,2025-09-06 20:00:00+00:00,12,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,13,72,8,0
LDLSA16,2025-09-06 20:00:00+00:00,14,54,6,0
LDLSA16,2025-09-06 20:00:00+00:00,15,42,3,0
LDLSA16,2025-09-06 20:00:00+00:00,16,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,17,1,0,0
LDLSA16,2025-09-06 20:00:00+00:00,18,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,19,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,20,2,0,0
LDLSA16,2025-09-06 20:00:00+00:00,21,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,22,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,23,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,24,0,100,0
LDLSA16,2025-09-06 20:00:00+00:00,25,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,26,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,27,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,28,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,29,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,30,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,31,1,0,0
LDLSA16,2025-09-06 20:00:00+00:00,32,0,0,0
LDLSA16,2025-09-06 20:00:00+00:00,33,9,2,0
LDLSA16,2025-09-06 20:15:00+00:00,1,23,12,0
LDLSA16,2025-09-06 20:15:00+00:00,2,12,4,0
LDLSA16,2025-09-06 20:15:00+00:00,3,35,36,0
LDLSA16,2025-09-06 20:15:00+00:00,4,1,2,0
LDLSA16,2025-09-06 20:15:00+00:00,5,32,27,0
LDLSA16,2025-09-06 20:15:00+00:00,6,4,0,0
LDLSA16,2025-09-06 20:15:00+00:00,7,13,6,0
LDLSA16,2025-09-06 20:15:00+00:00,8,41,29,0
LDLSA16,2025-09-06 20:15:00+00:00,9,32,27,0
LDLSA16,2025-09-06 20:15:00+00:00,10,35,22,0
LDLSA16,2025-09-06 20:15:00+00:00,11,32,18,0
LDLSA16,2025-09-06 20:15:00+00:00,12,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,13,65,7,0
LDLSA16,2025-09-06 20:15:00+00:00,14,64,6,0
LDLSA16,2025-09-06 20:15:00+00:00,15,42,35,0
LDLSA16,2025-09-06 20:15:00+00:00,16,1,0,0
LDLSA16,2025-09-06 20:15:00+00:00,17,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,18,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,19,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,20,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,21,1,0,0
LDLSA16,2025-09-06 20:15:00+00:00,22,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,23,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,24,0,100,0
LDLSA16,2025-09-06 20:15:00+00:00,25,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,26,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,27,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,28,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,29,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,30,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,31,51,13,0
LDLSA16,2025-09-06 20:15:00+00:00,32,0,0,0
LDLSA16,2025-09-06 20:15:00+00:00,33,9,1,0
LDLSA16,2025-09-06 20:30:00+00:00,1,20,4,0
LDLSA16,2025-09-06 20:30:00+00:00,2,7,1,0
LDLSA16,2025-09-06 20:30:00+00:00,3,18,33,0
LDLSA16,2025-09-06 20:30:00+00:00,4,5,25,0
LDLSA16,2025-09-06 20:30:00+00:00,5,25,22,0
LDLSA16,2025-09-06 20:30:00+00:00,6,5,0,0
LDLSA16,2025-09-06 20:30:00+00:00,7,14,3,0
LDLSA16,2025-09-06 20:30:00+00:00,8,30,33,0
LDLSA16,2025-09-06 20:30:00+00:00,9,24,31,0
LDLSA16,2025-09-06 20:30:00+00:00,10,29,7,0
LDLSA16,2025-09-06 20:30:00+00:00,11,27,14,0
LDLSA16,2025-09-06 20:30:00+00:00,12,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,13,44,5,0
LDLSA16,2025-09-06 20:30:00+00:00,14,49,4,0
LDLSA16,2025-09-06 20:30:00+00:00,15,39,3,0
LDLSA16,2025-09-06 20:30:00+00:00,16,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,17,1,0,0
LDLSA16,2025-09-06 20:30:00+00:00,18,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,19,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,20,2,0,0
LDLSA16,2025-09-06 20:30:00+00:00,21,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,22,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,23,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,24,0,100,0
LDLSA16,2025-09-06 20:30:00+00:00,25,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,26,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,27,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,28,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,29,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,30,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,31,92,19,0
LDLSA16,2025-09-06 20:30:00+00:00,32,0,0,0
LDLSA16,2025-09-06 20:30:00+00:00,33,7,0,0
LDLSA16,2025-09-06 20:45:00+00:00,1,20,5,0
LDLSA16,2025-09-06 20:45:00+00:00,2,13,2,0
LDLSA16,2025-09-06 20:45:00+00:00,3,17,44,0
LDLSA16,2025-09-06 20:45:00+00:00,4,2,3,0
LDLSA16,2025-09-06 20:45:00+00:00,5,19,27,0
LDLSA16,2025-09-06 20:45:00+00:00,6,3,0,0
LDLSA16,2025-09-06 20:45:00+00:00,7,8,1,0
LDLSA16,2025-09-06 20:45:00+00:00,8,25,21,0
LDLSA16,2025-09-06 20:45:00+00:00,9,26,40,0
LDLSA16,2025-09-06 20:45:00+00:00,10,22,12,0
LDLSA16,2025-09-06 20:45:00+00:00,11,26,24,0
LDLSA16,2025-09-06 20:45:00+00:00,12,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,13,47,5,0
LDLSA16,2025-09-06 20:45:00+00:00,14,46,5,0
LDLSA16,2025-09-06 20:45:00+00:00,15,37,3,0
LDLSA16,2025-09-06 20:45:00+00:00,16,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,17,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,18,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,19,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,20,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,21,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,22,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,23,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,24,0,100,0
LDLSA16,2025-09-06 20:45:00+00:00,25,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,26,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,27,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,28,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,29,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,30,0,0,0
LDLSA16,2025-09-06 20:45:00+00:00,31,15,5,0
LDLSA16,2025-09-06 20:45:00+00:00,32,1,0,0
LDLSA16,2025-09-06 20:45:00+00:00,33,9,1,0
LDLSA16,2025-09-06 21:00:00+00:00,1,15,1,0
LDLSA16,2025-09-06 21:00:00+00:00,2,15,3,0
LDLSA16,2025-09-06 21:00:00+00:00,3,16,31,0
LDLSA16,2025-09-06 21:00:00+00:00,4,2,6,0
LDLSA16,2025-09-06 21:00:00+00:00,5,17,12,0
LDLSA16,2025-09-06 21:00:00+00:00,6,2,0,0
LDLSA16,2025-09-06 21:00:00+00:00,7,12,4,0
LDLSA16,2025-09-06 21:00:00+00:00,8,20,17,0
LDLSA16,2025-09-06 21:00:00+00:00,9,13,18,0
LDLSA16,2025-09-06 21:00:00+00:00,10,21,3,0
LDLSA16,2025-09-06 21:00:00+00:00,11,16,1,0
LDLSA16,2025-09-06 21:00:00+00:00,12,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,13,32,3,0
LDLSA16,2025-09-06 21:00:00+00:00,14,27,2,0
LDLSA16,2025-09-06 21:00:00+00:00,15,23,2,0
LDLSA16,2025-09-06 21:00:00+00:00,16,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,17,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,18,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,19,2,0,0
LDLSA16,2025-09-06 21:00:00+00:00,20,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,21,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,22,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,23,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,24,0,100,0
LDLSA16,2025-09-06 21:00:00+00:00,25,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,26,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,27,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,28,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,29,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,30,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,31,24,4,0
LDLSA16,2025-09-06 21:00:00+00:00,32,0,0,0
LDLSA16,2025-09-06 21:00:00+00:00,33,11,1,0
LDLSA16,2025-09-06 21:15:00+00:00,1,15,2,0
LDLSA16,2025-09-06 21:15:00+00:00,2,11,2,0
LDLSA16,2025-09-06 21:15:00+00:00,3,24,46,0
LDLSA16,2025-09-06 21:15:00+00:00,4,3,2,0
LDLSA16,2025-09-06 21:15:00+00:00,5,29,17,0
LDLSA16,2025-09-06 21:15:00+00:00,6,2,0,0
LDLSA16,2025-09-06 21:15:00+00:00,7,13,2,0
LDLSA16,2025-09-06 21:15:00+00:00,8,17,12,0
LDLSA16,2025-09-06 21:15:00+00:00,9,17,6,0
LDLSA16,2025-09-06 21:15:00+00:00,10,18,3,0
LDLSA16,2025-09-06 21:15:00+00:00,11,18,1,0
LDLSA16,2025-09-06 21:15:00+00:00,12,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,13,44,4,0
LDLSA16,2025-09-06 21:15:00+00:00,14,34,2,0
LDLSA16,2025-09-06 21:15:00+00:00,15,20,2,0
LDLSA16,2025-09-06 21:15:00+00:00,16,1,0,0
LDLSA16,2025-09-06 21:15:00+00:00,17,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,18,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,19,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,20,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,21,1,0,0
LDLSA16,2025-09-06 21:15:00+00:00,22,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,23,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,24,0,100,0
LDLSA16,2025-09-06 21:15:00+00:00,25,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,26,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,27,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,28,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,29,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,30,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,31,55,12,0
LDLSA16,2025-09-06 21:15:00+00:00,32,0,0,0
LDLSA16,2025-09-06 21:15:00+00:00,33,5,0,0
LDLSA16,2025-09-06 21:30:00+00:00,1,19,7,0
LDLSA16,2025-09-06 21:30:00+00:00,2,7,1,0
LDLSA16,2025-09-06 21:30:00+00:00,3,20,44,0
LDLSA16,2025-09-06 21:30:00+00:00,4,4,7,0
LDLSA16,2025-09-06 21:30:00+00:00,5,24,18,0
LDLSA16,2025-09-06 21:30:00+00:00,6,2,0,0
LDLSA16,2025-09-06 21:30:00+00:00,7,11,2,0
LDLSA16,2025-09-06 21:30:00+00:00,8,23,19,0
LDLSA16,2025-09-06 21:30:00+00:00,9,15,8,0
LDLSA16,2025-09-06 21:30:00+00:00,10,28,10,0
LDLSA16,2025-09-06 21:30:00+00:00,11,16,2,0
LDLSA16,2025-09-06 21:30:00+00:00,12,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,13,46,5,0
LDLSA16,2025-09-06 21:30:00+00:00,14,41,3,0
LDLSA16,2025-09-06 21:30:00+00:00,15,29,3,0
LDLSA16,2025-09-06 21:30:00+00:00,16,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,17,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,18,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,19,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,20,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,21,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,22,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,23,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,24,0,100,0
LDLSA16,2025-09-06 21:30:00+00:00,25,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,26,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,27,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,28,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,29,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,30,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,31,51,11,0
LDLSA16,2025-09-06 21:30:00+00:00,32,0,0,0
LDLSA16,2025-09-06 21:30:00+00:00,33,12,1,0
LDLSA16,2025-09-06 21:45:00+00:00,1,12,1,0
LDLSA16,2025-09-06 21:45:00+00:00,2,12,2,0
LDLSA16,2025-09-06 21:45:00+00:00,3,9,10,0
LDLSA16,2025-09-06 21:45:00+00:00,4,4,5,0
LDLSA16,2025-09-06 21:45:00+00:00,5,12,1,0
LDLSA16,2025-09-06 21:45:00+00:00,6,4,0,0
LDLSA16,2025-09-06 21:45:00+00:00,7,9,1,0
LDLSA16,2025-09-06 21:45:00+00:00,8,20,17,0
LDLSA16,2025-09-06 21:45:00+00:00,9,16,28,0
LDLSA16,2025-09-06 21:45:00+00:00,10,20,13,0
LDLSA16,2025-09-06 21:45:00+00:00,11,17,6,0
LDLSA16,2025-09-06 21:45:00+00:00,12,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,13,23,2,0
LDLSA16,2025-09-06 21:45:00+00:00,14,35,3,0
LDLSA16,2025-09-06 21:45:00+00:00,15,26,2,0
LDLSA16,2025-09-06 21:45:00+00:00,16,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,17,1,0,0
LDLSA16,2025-09-06 21:45:00+00:00,18,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,19,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,20,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,21,4,0,0
LDLSA16,2025-09-06 21:45:00+00:00,22,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,23,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,24,0,100,0
LDLSA16,2025-09-06 21:45:00+00:00,25,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,26,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,27,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,28,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,29,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,30,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,31,52,13,0
LDLSA16,2025-09-06 21:45:00+00:00,32,0,0,0
LDLSA16,2025-09-06 21:45:00+00:00,33,5,1,0
LDLSA16,2025-09-06 22:00:00+00:00,1,13,5,0
LDLSA16,2025-09-06 22:00:00+00:00,2,7,1,0
LDLSA16,2025-09-06 22:00:00+00:00,3,5,10,0
LDLSA16,2025-09-06 22:00:00+00:00,4,1,0,0
LDLSA16,2025-09-06 22:00:00+00:00,5,5,0,0
LDLSA16,2025-09-06 22:00:00+00:00,6,5,0,0
LDLSA16,2025-09-06 22:00:00+00:00,7,7,1,0
LDLSA16,2025-09-06 22:00:00+00:00,8,18,16,0
LDLSA16,2025-09-06 22:00:00+00:00,9,11,17,0
LDLSA16,2025-09-06 22:00:00+00:00,10,17,3,0
LDLSA16,2025-09-06 22:00:00+00:00,11,13,1,0
LDLSA16,2025-09-06 22:00:00+00:00,12,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,13,21,2,0
LDLSA16,2025-09-06 22:00:00+00:00,14,22,2,0
LDLSA16,2025-09-06 22:00:00+00:00,15,23,2,0
LDLSA16,2025-09-06 22:00:00+00:00,16,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,17,1,0,0
LDLSA16,2025-09-06 22:00:00+00:00,18,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,19,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,20,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,21,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,22,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,23,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,24,0,100,0
LDLSA16,2025-09-06 22:00:00+00:00,25,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,26,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,27,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,28,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,29,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,30,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,31,35,6,0
LDLSA16,2025-09-06 22:00:00+00:00,32,0,0,0
LDLSA16,2025-09-06 22:00:00+00:00,33,9,2,0
LDLSA16,2025-09-06 22:15:00+00:00,1,16,4,0
LDLSA16,2025-09-06 22:15:00+00:00,2,5,0,0
LDLSA16,2025-09-06 22:15:00+00:00,3,14,29,0
LDLSA16,2025-09-06 22:15:00+00:00,4,2,4,0
LDLSA16,2025-09-06 22:15:00+00:00,5,16,13,0
LDLSA16,2025-09-06 22:15:00+00:00,6,2,0,0
LDLSA16,2025-09-06 22:15:00+00:00,7,6,5,0
LDLSA16,2025-09-06 22:15:00+00:00,8,15,15,0
LDLSA16,2025-09-06 22:15:00+00:00,9,14,21,0
LDLSA16,2025-09-06 22:15:00+00:00,10,15,2,0
LDLSA16,2025-09-06 22:15:00+00:00,11,16,2,0
LDLSA16,2025-09-06 22:15:00+00:00,12,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,13,32,4,0
LDLSA16,2025-09-06 22:15:00+00:00,14,30,2,0
LDLSA16,2025-09-06 22:15:00+00:00,15,18,1,0
LDLSA16,2025-09-06 22:15:00+00:00,16,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,17,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,18,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,19,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,20,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,21,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,22,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,23,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,24,0,100,0
LDLSA16,2025-09-06 22:15:00+00:00,25,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,26,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,27,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,28,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,29,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,30,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,31,6,1,0
LDLSA16,2025-09-06 22:15:00+00:00,32,0,0,0
LDLSA16,2025-09-06 22:15:00+00:00,33,6,1,0
LDLSA16,2025-09-06 22:30:00+00:00,1,7,0,0
