intersection,timestamp,detector_id,count,occupancy,velocity
LDLSA10,2025-09-01 00:15:00+00:00,7,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,8,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,9,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,10,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,11,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,12,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,13,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,14,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,15,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,16,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,17,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,18,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,19,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,20,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,21,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,22,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,23,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,24,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,25,1,0,0
LDLSA10,2025-09-01 00:15:00+00:00,26,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,27,1,0,0
LDLSA10,2025-09-01 00:15:00+00:00,28,5,1,0
LDLSA10,2025-09-01 00:15:00+00:00,29,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,30,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,31,1,0,0
LDLSA10,2025-09-01 00:15:00+00:00,32,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,33,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,34,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,35,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,36,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,37,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,38,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,39,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,40,0,0,0
LDLSA10,2025-09-01 00:15:00+00:00,41,0,100,0
LDLSA10,2025-09-01 00:30:00+00:00,1,3,1,0
LDLSA10,2025-09-01 00:30:00+00:00,2,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,3,1,0,0
LDLSA10,2025-09-01 00:30:00+00:00,4,1,0,0
LDLSA10,2025-09-01 00:30:00+00:00,5,2,0,0
LDLSA10,2025-09-01 00:30:00+00:00,6,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,7,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,8,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,9,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,10,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,11,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,12,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,13,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,14,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,15,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,16,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,17,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,18,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,19,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,20,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,21,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,22,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,23,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,24,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,25,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,26,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,27,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,28,3,0,0
LDLSA10,2025-09-01 00:30:00+00:00,29,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,30,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,31,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,32,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,33,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,34,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,35,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,36,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,37,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,38,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,39,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,40,0,0,0
LDLSA10,2025-09-01 00:30:00+00:00,41,0,100,0
LDLSA10,2025-09-01 00:45:00+00:00,1,2,0,0
LDLSA10,2025-09-01 00:45:00+00:00,2,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,3,1,0,0
LDLSA10,2025-09-01 00:45:00+00:00,4,1,0,0
LDLSA10,2025-09-01 00:45:00+00:00,5,2,0,0
LDLSA10,2025-09-01 00:45:00+00:00,6,1,1,0
LDLSA10,2025-09-01 00:45:00+00:00,7,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,8,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,9,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,10,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,11,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,12,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,13,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,14,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,15,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,16,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,17,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,18,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,19,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,20,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,21,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,22,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,23,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,24,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,25,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,26,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,27,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,28,9,11,0
LDLSA10,2025-09-01 00:45:00+00:00,29,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,30,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,31,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,32,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,33,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,34,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,35,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,36,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,37,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,38,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,39,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,40,0,0,0
LDLSA10,2025-09-01 00:45:00+00:00,41,0,100,0
LDLSA10,2025-09-01 01:00:00+00:00,1,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,2,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,3,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,4,2,0,0
LDLSA10,2025-09-01 01:00:00+00:00,5,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,6,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,7,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,8,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,9,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,10,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,11,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,12,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,13,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,14,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,15,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,16,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,17,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,18,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,19,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,20,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,21,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,22,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,23,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,24,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,25,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,26,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,27,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,28,11,4,0
LDLSA10,2025-09-01 01:00:00+00:00,29,1,0,0
LDLSA10,2025-09-01 01:00:00+00:00,30,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,31,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,32,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,33,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,34,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,35,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,36,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,37,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,38,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,39,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,40,0,0,0
LDLSA10,2025-09-01 01:00:00+00:00,41,0,100,0
LDLSA10,2025-09-01 01:15:00+00:00,1,1,0,0
LDLSA10,2025-09-01 01:15:00+00:00,2,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,3,5,0,0
LDLSA10,2025-09-01 01:15:00+00:00,4,1,0,0
LDLSA10,2025-09-01 01:15:00+00:00,5,2,0,0
LDLSA10,2025-09-01 01:15:00+00:00,6,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,7,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,8,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,9,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,10,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,11,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,12,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,13,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,14,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,15,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,16,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,17,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,18,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,19,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,20,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,21,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,22,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,23,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,24,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,25,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,26,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,27,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,28,18,9,0
LDLSA10,2025-09-01 01:15:00+00:00,29,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,30,1,0,0
LDLSA10,2025-09-01 01:15:00+00:00,31,1,0,0
LDLSA10,2025-09-01 01:15:00+00:00,32,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,33,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,34,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,35,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,36,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,37,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,38,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,39,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,40,0,0,0
LDLSA10,2025-09-01 01:15:00+00:00,41,0,100,0
LDLSA10,2025-09-01 01:30:00+00:00,1,1,0,0
LDLSA10,2025-09-01 01:30:00+00:00,2,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,3,1,0,0
LDLSA10,2025-09-01 01:30:00+00:00,4,2,0,0
LDLSA10,2025-09-01 01:30:00+00:00,5,1,0,0
LDLSA10,2025-09-01 01:30:00+00:00,6,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,7,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,8,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,9,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,10,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,11,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,12,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,13,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,14,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,15,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,16,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,17,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,18,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,19,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,20,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,21,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,22,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,23,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,24,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,25,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,26,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,27,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,28,12,9,0
LDLSA10,2025-09-01 01:30:00+00:00,29,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,30,1,0,0
LDLSA10,2025-09-01 01:30:00+00:00,31,2,0,0
LDLSA10,2025-09-01 01:30:00+00:00,32,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,33,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,34,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,35,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,36,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,37,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,38,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,39,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,40,0,0,0
LDLSA10,2025-09-01 01:30:00+00:00,41,0,100,0
LDLSA10,2025-09-01 01:45:00+00:00,1,3,1,0
LDLSA10,2025-09-01 01:45:00+00:00,2,2,0,0
LDLSA10,2025-09-01 01:45:00+00:00,3,3,0,0
LDLSA10,2025-09-01 01:45:00+00:00,4,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,5,4,0,0
LDLSA10,2025-09-01 01:45:00+00:00,6,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,7,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,8,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,9,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,10,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,11,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,12,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,13,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,14,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,15,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,16,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,17,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,18,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,19,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,20,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,21,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,22,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,23,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,24,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,25,2,0,0
LDLSA10,2025-09-01 01:45:00+00:00,26,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,27,2,0,0
LDLSA10,2025-09-01 01:45:00+00:00,28,8,8,0
LDLSA10,2025-09-01 01:45:00+00:00,29,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,30,3,0,0
LDLSA10,2025-09-01 01:45:00+00:00,31,2,0,0
LDLSA10,2025-09-01 01:45:00+00:00,32,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,33,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,34,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,35,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,36,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,37,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,38,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,39,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,40,0,0,0
LDLSA10,2025-09-01 01:45:00+00:00,41,0,100,0
LDLSA10,2025-09-01 02:00:00+00:00,1,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,2,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,3,3,0,0
LDLSA10,2025-09-01 02:00:00+00:00,4,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,5,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,6,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,7,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,8,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,9,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,10,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,11,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,12,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,13,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,14,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,15,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,16,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,17,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,18,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,19,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,20,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,21,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,22,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,23,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,24,3,0,0
LDLSA10,2025-09-01 02:00:00+00:00,25,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,26,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,27,2,0,0
LDLSA10,2025-09-01 02:00:00+00:00,28,15,12,0
LDLSA10,2025-09-01 02:00:00+00:00,29,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,30,1,0,0
LDLSA10,2025-09-01 02:00:00+00:00,31,7,0,0
LDLSA10,2025-09-01 02:00:00+00:00,32,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,33,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,34,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,35,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,36,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,37,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,38,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,39,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,40,0,0,0
LDLSA10,2025-09-01 02:00:00+00:00,41,0,100,0
LDLSA10,2025-09-01 02:15:00+00:00,1,6,2,0
LDLSA10,2025-09-01 02:15:00+00:00,2,2,0,0
LDLSA10,2025-09-01 02:15:00+00:00,3,2,0,0
LDLSA10,2025-09-01 02:15:00+00:00,4,3,0,0
LDLSA10,2025-09-01 02:15:00+00:00,5,6,0,0
LDLSA10,2025-09-01 02:15:00+00:00,6,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,7,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,8,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,9,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,10,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,11,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,12,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,13,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,14,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,15,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,16,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,17,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,18,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,19,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,20,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,21,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,22,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,23,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,24,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,25,2,0,0
LDLSA10,2025-09-01 02:15:00+00:00,26,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,27,2,0,0
LDLSA10,2025-09-01 02:15:00+00:00,28,16,17,0
LDLSA10,2025-09-01 02:15:00+00:00,29,2,2,0
LDLSA10,2025-09-01 02:15:00+00:00,30,2,0,0
LDLSA10,2025-09-01 02:15:00+00:00,31,3,0,0
LDLSA10,2025-09-01 02:15:00+00:00,32,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,33,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,34,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,35,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,36,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,37,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,38,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,39,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,40,0,0,0
LDLSA10,2025-09-01 02:15:00+00:00,41,0,100,0
LDLSA10,2025-09-01 02:30:00+00:00,1,10,3,0
LDLSA10,2025-09-01 02:30:00+00:00,2,6,2,0
LDLSA10,2025-09-01 02:30:00+00:00,3,3,1,0
LDLSA10,2025-09-01 02:30:00+00:00,4,6,1,0
LDLSA10,2025-09-01 02:30:00+00:00,5,11,1,0
LDLSA10,2025-09-01 02:30:00+00:00,6,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,7,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,8,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,9,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,10,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,11,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,12,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,13,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,14,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,15,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,16,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,17,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,18,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,19,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,20,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,21,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,22,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,23,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,24,0,0,0
LDLSA10,2025-09-01 02:30:00+00:00,25,7,1,0
